fetched_at_utc,event_id,commence_time_utc,event_date_et,home_team,away_team,bookmaker_key,bookmaker_title,market_key,player_name_raw,player_name_norm,line,over_price,under_price
2026-05-02T00:15:33.012287+00:00,2940025,,2026-05-01,WSH,MIL,betrivers,BetRivers,batter_home_runs,CJ Abrams,CJ_Abrams,0.5,900.0,
2026-05-02T00:15:33.012287+00:00,2940025,,2026-05-01,WSH,MIL,caesars,Caesars,batter_home_runs,CJ Abrams,CJ_Abrams,0.5,1100.0,
2026-05-02T00:15:33.012287+00:00,2940025,,2026-05-01,WSH,MIL,draftkings,DraftKings,batter_home_runs,CJ Abrams,CJ_Abrams,0.5,1200.0,
2026-05-02T00:15:33.012287+00:00,2940025,,2026-05-01,WSH,MIL,fanatics,Fanatics,batter_home_runs,CJ Abrams,CJ_Abrams,0.5,1400.0,
2026-05-02T00:15:33.012287+00:00,2940025,,2026-05-01,WSH,MIL,fanduel,FanDuel,batter_home_runs,CJ Abrams,CJ_Abrams,0.5,1300.0,
2026-05-02T00:15:33.012287+00:00,2940025,,2026-05-01,WSH,MIL,hardrock,Hard Rock,batter_home_runs,CJ Abrams,CJ_Abrams,0.5,1100.0,
2026-05-02T00:15:33.012287+00:00,2940025,,2026-05-01,WSH,MIL,mgm,BetMGM,batter_home_runs,CJ Abrams,CJ_Abrams,0.5,1000.0,
2026-05-02T00:15:33.012287+00:00,2940025,,2026-05-01,WSH,MIL,thescore,theScore,batter_home_runs,CJ Abrams,CJ_Abrams,0.5,1200.0,
2026-05-02T00:15:33.012287+00:00,2940745,,2026-05-01,BOS,HOU,betrivers,BetRivers,batter_home_runs,Wilyer Abreu,Wilyer_Abreu,0.5,600.0,
2026-05-02T00:15:33.012287+00:00,2940745,,2026-05-01,BOS,HOU,caesars,Caesars,batter_home_runs,Wilyer Abreu,Wilyer_Abreu,0.5,500.0,
2026-05-02T00:15:33.012287+00:00,2940745,,2026-05-01,BOS,HOU,draftkings,DraftKings,batter_home_runs,Wilyer Abreu,Wilyer_Abreu,0.5,600.0,
2026-05-02T00:15:33.012287+00:00,2940745,,2026-05-01,BOS,HOU,fanatics,Fanatics,batter_home_runs,Wilyer Abreu,Wilyer_Abreu,0.5,500.0,
2026-05-02T00:15:33.012287+00:00,2940745,,2026-05-01,BOS,HOU,hardrock,Hard Rock,batter_home_runs,Wilyer Abreu,Wilyer_Abreu,0.5,525.0,
2026-05-02T00:15:33.012287+00:00,2940745,,2026-05-01,BOS,HOU,mgm,BetMGM,batter_home_runs,Wilyer Abreu,Wilyer_Abreu,0.5,500.0,
2026-05-02T00:15:33.012287+00:00,2940745,,2026-05-01,BOS,HOU,thescore,theScore,batter_home_runs,Wilyer Abreu,Wilyer_Abreu,0.5,600.0,
2026-05-02T00:15:33.012287+00:00,2941573,,2026-05-01,COL,ATL,betrivers,BetRivers,batter_home_runs,Ronald Acuna,Ronald_Acuna,0.5,350.0,
2026-05-02T00:15:33.012287+00:00,2941573,,2026-05-01,COL,ATL,caesars,Caesars,batter_home_runs,Ronald Acuna,Ronald_Acuna,0.5,370.0,
2026-05-02T00:15:33.012287+00:00,2941573,,2026-05-01,COL,ATL,draftkings,DraftKings,batter_home_runs,Ronald Acuna,Ronald_Acuna,0.5,369.0,
2026-05-02T00:15:33.012287+00:00,2941573,,2026-05-01,COL,ATL,fanatics,Fanatics,batter_home_runs,Ronald Acuna,Ronald_Acuna,0.5,360.0,
2026-05-02T00:15:33.012287+00:00,2941573,,2026-05-01,COL,ATL,fanduel,FanDuel,batter_home_runs,Ronald Acuna,Ronald_Acuna,0.5,360.0,
2026-05-02T00:15:33.012287+00:00,2941573,,2026-05-01,COL,ATL,hardrock,Hard Rock,batter_home_runs,Ronald Acuna,Ronald_Acuna,0.5,375.0,
2026-05-02T00:15:33.012287+00:00,2941573,,2026-05-01,COL,ATL,mgm,BetMGM,batter_home_runs,Ronald Acuna,Ronald_Acuna,0.5,400.0,
2026-05-02T00:15:33.012287+00:00,2941573,,2026-05-01,COL,ATL,thescore,theScore,batter_home_runs,Ronald Acuna,Ronald_Acuna,0.5,375.0,
2026-05-02T00:15:33.012287+00:00,2940764,,2026-05-01,TB,SF,betrivers,BetRivers,batter_home_runs,Willy Adames,Willy_Adames,0.5,800.0,
2026-05-02T00:15:33.012287+00:00,2940764,,2026-05-01,TB,SF,caesars,Caesars,batter_home_runs,Willy Adames,Willy_Adames,0.5,950.0,
2026-05-02T00:15:33.012287+00:00,2940764,,2026-05-01,TB,SF,draftkings,DraftKings,batter_home_runs,Willy Adames,Willy_Adames,0.5,950.0,
2026-05-02T00:15:33.012287+00:00,2940764,,2026-05-01,TB,SF,fanatics,Fanatics,batter_home_runs,Willy Adames,Willy_Adames,0.5,800.0,
2026-05-02T00:15:33.012287+00:00,2940764,,2026-05-01,TB,SF,hardrock,Hard Rock,batter_home_runs,Willy Adames,Willy_Adames,0.5,850.0,
2026-05-02T00:15:33.012287+00:00,2940764,,2026-05-01,TB,SF,mgm,BetMGM,batter_home_runs,Willy Adames,Willy_Adames,0.5,650.0,
2026-05-02T00:15:33.012287+00:00,2940764,,2026-05-01,TB,SF,thescore,theScore,batter_home_runs,Willy Adames,Willy_Adames,0.5,1000.0,
2026-05-02T00:15:33.012287+00:00,2942131,,2026-05-01,LAA,NYM,betrivers,BetRivers,batter_home_runs,Jo Adell,Jo_Adell,0.5,390.0,
2026-05-02T00:15:33.012287+00:00,2942131,,2026-05-01,LAA,NYM,caesars,Caesars,batter_home_runs,Jo Adell,Jo_Adell,0.5,390.0,
2026-05-02T00:15:33.012287+00:00,2942131,,2026-05-01,LAA,NYM,draftkings,DraftKings,batter_home_runs,Jo Adell,Jo_Adell,0.5,461.0,
2026-05-02T00:15:33.012287+00:00,2942131,,2026-05-01,LAA,NYM,fanatics,Fanatics,batter_home_runs,Jo Adell,Jo_Adell,0.5,410.0,
2026-05-02T00:15:33.012287+00:00,2942131,,2026-05-01,LAA,NYM,fanduel,FanDuel,batter_home_runs,Jo Adell,Jo_Adell,0.5,440.0,
