snapshot_time,date,book,book_key,game_id,player_id,player,player_raw,market,line,over_odds,under_odds,no_vig_over,no_vig_under,open_line,current_line,close_line,close_over_odds,close_under_odds,close_status,team,opponent,source,is_valid_over_odds,is_valid_under_odds,is_two_sided,is_valid_american_odds
2026-05-09T15:10:32.201011+00:00,2026-05-09,Fanatics,fanatics,2977854,3444,Dennis_Schroder,Dennis Schroder,PTS,6.5,-110.0,-120.0,0.48987854251012153,0.5101214574898786,6.5,6.5,6.5,-110.0,-120.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,4166,Donovan_Mitchell,Donovan Mitchell,AST,3.5,-160.0,121.0,0.576271186440678,0.42372881355932207,3.5,3.5,3.5,-160.0,121.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,4166,Donovan_Mitchell,Donovan Mitchell,PTS,26.5,-112.0,-112.0,0.5,0.5,26.5,26.5,26.5,-112.0,-112.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,4166,Donovan_Mitchell,Donovan Mitchell,TRB,3.5,-160.0,121.0,0.576271186440678,0.42372881355932207,3.5,3.5,3.5,-160.0,121.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,4470,Duncan_Robinson,Duncan Robinson,AST,2.5,137.0,-181.0,0.3957913714664,0.6042086285336,2.5,2.5,2.5,137.0,-181.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,4470,Duncan_Robinson,Duncan Robinson,PTS,11.5,-108.0,-118.0,0.4896023956080519,0.510397604391948,11.5,11.5,11.5,-108.0,-118.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,4470,Duncan_Robinson,Duncan Robinson,TRB,2.5,110.0,-142.0,0.4479822288041465,0.5520177711958534,2.5,2.5,2.5,110.0,-142.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,5355,Evan_Mobley,Evan Mobley,AST,3.5,109.0,-142.0,0.4491629236423029,0.550837076357697,3.5,3.5,3.5,109.0,-142.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,5355,Evan_Mobley,Evan Mobley,PTS,15.5,-103.0,-124.0,0.47823563551944287,0.5217643644805572,15.5,15.5,15.5,-103.0,-124.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,5355,Evan_Mobley,Evan Mobley,TRB,8.5,-102.0,-128.0,0.4735298908617039,0.5264701091382962,8.5,8.5,8.5,-102.0,-128.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,5137,Isaiah_Stewart,Isaiah Stewart,PTS,3.5,-112.0,-113.0,0.4989542374299339,0.5010457625700661,3.5,3.5,3.5,-112.0,-113.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,5137,Isaiah_Stewart,Isaiah Stewart,TRB,2.5,-120.0,-109.0,0.5112107623318386,0.4887892376681614,2.5,2.5,2.5,-120.0,-109.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,5703,Jalen_Duren,Jalen Duren,AST,2.5,143.0,-189.0,0.3862242238764083,0.6137757761235918,2.5,2.5,2.5,143.0,-189.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,5703,Jalen_Duren,Jalen Duren,PTS,13.5,-107.0,-118.0,0.48848215781537946,0.5115178421846206,13.5,13.5,13.5,-107.0,-118.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,5703,Jalen_Duren,Jalen Duren,TRB,10.5,-134.0,103.0,0.5375676850717362,0.4624323149282637,10.5,10.5,10.5,-134.0,103.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,3018,James_Harden,James Harden,AST,6.5,-117.0,-110.0,0.5072254335260115,0.49277456647398843,6.5,6.5,6.5,-117.0,-110.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,3018,James_Harden,James Harden,PTS,19.5,-107.0,-119.0,0.487517163899638,0.512482836100362,19.5,19.5,19.5,-107.0,-119.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,3018,James_Harden,James Harden,TRB,5.5,113.0,-150.0,0.4389815627743635,0.5610184372256365,5.5,5.5,5.5,113.0,-150.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,BetMGM,mgm,2977854,4122,Jarrett_Allen,Jarrett Allen,AST,1.5,140.0,-190.0,0.38873994638069703,0.6112600536193029,1.5,1.5,1.5,140.0,-190.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,4122,Jarrett_Allen,Jarrett Allen,PTS,11.5,-105.0,-121.0,0.4833368048323266,0.5166631951676735,11.5,11.5,11.5,-105.0,-121.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,4122,Jarrett_Allen,Jarrett Allen,TRB,7.5,-108.0,-121.0,0.48674443266171785,0.513255567338282,7.5,7.5,7.5,-108.0,-121.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,Fanatics,fanatics,2977854,6277,Jaylon_Tyson,Jaylon Tyson,AST,1.5,-110.0,-120.0,0.48987854251012153,0.5101214574898786,1.5,1.5,1.5,-110.0,-120.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,6277,Jaylon_Tyson,Jaylon Tyson,PTS,7.5,-103.0,-122.0,0.48005542492442055,0.5199445750755795,7.5,7.5,7.5,-103.0,-122.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,6277,Jaylon_Tyson,Jaylon Tyson,TRB,4.5,118.0,-156.0,0.4294725540195947,0.5705274459804054,4.5,4.5,4.5,118.0,-156.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,4947,Max_Strus,Max Strus,AST,1.5,-160.0,122.0,0.577373211963589,0.4226267880364109,1.5,1.5,1.5,-160.0,122.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,4947,Max_Strus,Max Strus,PTS,8.5,-121.0,-105.0,0.5166631951676735,0.4833368048323266,8.5,8.5,8.5,-121.0,-105.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,4947,Max_Strus,Max Strus,TRB,3.5,-134.0,102.0,0.5363398589205041,0.46366014107949594,3.5,3.5,3.5,-134.0,102.0,provisional_current_snapshot_not_closing,CLE,DET,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,3211,Tobias_Harris,Tobias Harris,AST,1.5,-136.0,103.0,0.5391345102327761,0.46086548976722386,1.5,1.5,1.5,-136.0,103.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,3211,Tobias_Harris,Tobias Harris,PTS,18.5,-110.0,-115.0,0.4947698744769875,0.5052301255230125,18.5,18.5,18.5,-110.0,-115.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977854,3211,Tobias_Harris,Tobias Harris,TRB,5.5,-149.0,113.0,0.5603580698130197,0.4396419301869802,5.5,5.5,5.5,-149.0,113.0,provisional_current_snapshot_not_closing,DET,@CLE,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,6289,Ajay_Mitchell,Ajay Mitchell,AST,3.5,-119.0,-110.0,0.5091687041564792,0.49083129584352075,3.5,3.5,3.5,-119.0,-110.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,6289,Ajay_Mitchell,Ajay Mitchell,PTS,16.5,-113.0,-112.0,0.5010457625700661,0.4989542374299339,16.5,16.5,16.5,-113.0,-112.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,6289,Ajay_Mitchell,Ajay Mitchell,TRB,3.5,105.0,-138.0,0.45690151660587436,0.5430984833941255,3.5,3.5,3.5,105.0,-138.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,3952,Alex_Caruso,Alex Caruso,AST,1.5,-163.0,124.0,0.5812901993249697,0.4187098006750303,1.5,1.5,1.5,-163.0,124.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,3952,Alex_Caruso,Alex Caruso,PTS,6.5,-103.0,-123.0,0.4791397221410989,0.520860277858901,6.5,6.5,6.5,-103.0,-123.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,3952,Alex_Caruso,Alex Caruso,TRB,2.5,-131.0,100.0,0.5314401622718052,0.4685598377281947,2.5,2.5,2.5,-131.0,100.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,5334,Austin_Reaves,Austin Reaves,AST,5.5,-143.0,108.0,0.5503663681444749,0.4496336318555252,5.5,5.5,5.5,-143.0,108.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,5334,Austin_Reaves,Austin Reaves,PTS,21.5,-114.0,-111.0,0.5031375502008032,0.4968624497991968,21.5,21.5,21.5,-114.0,-111.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,5334,Austin_Reaves,Austin Reaves,TRB,4.5,-107.0,-123.0,0.4837800575807955,0.5162199424192044,4.5,4.5,4.5,-107.0,-123.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,5898,Cason_Wallace,Cason Wallace,AST,1.5,-187.0,141.0,0.6109371399135114,0.38906286008648855,1.5,1.5,1.5,-187.0,141.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,5898,Cason_Wallace,Cason Wallace,PTS,6.5,-108.0,-118.0,0.4896023956080519,0.510397604391948,6.5,6.5,6.5,-108.0,-118.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,5898,Cason_Wallace,Cason Wallace,TRB,2.5,-119.0,-111.0,0.5080942166821806,0.4919057833178194,2.5,2.5,2.5,-119.0,-111.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,5697,Chet_Holmgren,Chet Holmgren,AST,1.5,-117.0,-112.0,0.5050908202329559,0.494909179767044,1.5,1.5,1.5,-117.0,-112.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,5697,Chet_Holmgren,Chet Holmgren,PTS,16.5,-108.0,-118.0,0.4896023956080519,0.510397604391948,16.5,16.5,16.5,-108.0,-118.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,5697,Chet_Holmgren,Chet Holmgren,TRB,8.5,-125.0,-105.0,0.5203045685279188,0.4796954314720812,8.5,8.5,8.5,-125.0,-105.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,4372,Deandre_Ayton,Deandre Ayton,AST,0.5,-122.0,-108.0,0.5141838223374939,0.48581617766250607,0.5,0.5,0.5,-122.0,-108.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,4372,Deandre_Ayton,Deandre Ayton,PTS,8.5,-117.0,-108.0,0.5094197437829691,0.4905802562170309,8.5,8.5,8.5,-117.0,-108.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,4372,Deandre_Ayton,Deandre Ayton,TRB,9.5,109.0,-140.0,0.45061960195268497,0.5493803980473151,9.5,9.5,9.5,109.0,-140.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,4147,Isaiah_Hartenstein,Isaiah Hartenstein,AST,2.5,-138.0,105.0,0.5430984833941255,0.45690151660587436,2.5,2.5,2.5,-138.0,105.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,4147,Isaiah_Hartenstein,Isaiah Hartenstein,PTS,7.5,-141.0,111.0,0.5524688492321405,0.44753115076785943,7.5,7.5,7.5,-141.0,111.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,4147,Isaiah_Hartenstein,Isaiah Hartenstein,TRB,8.5,-121.0,-108.0,0.513255567338282,0.48674443266171785,8.5,8.5,8.5,-121.0,-108.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,Fanatics,fanatics,2977862,5291,Isaiah_Joe,Isaiah Joe,PTS,3.5,-115.0,-115.0,0.5,0.5,3.5,3.5,3.5,-115.0,-115.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,5694,Jake_LaRavia,Jake LaRavia,PTS,3.5,-107.0,-119.0,0.487517163899638,0.512482836100362,3.5,3.5,3.5,-107.0,-119.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,BetMGM,mgm,2977862,5694,Jake_LaRavia,Jake LaRavia,TRB,2.5,110.0,-150.0,0.4424778761061947,0.5575221238938053,2.5,2.5,2.5,110.0,-150.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,6266,Jared_McCain,Jared McCain,PTS,6.5,-103.0,-123.0,0.4791397221410989,0.520860277858901,6.5,6.5,6.5,-103.0,-123.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,4771,Jaxson_Hayes,Jaxson Hayes,PTS,4.5,-118.0,-108.0,0.510397604391948,0.4896023956080519,4.5,4.5,4.5,-118.0,-108.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,4771,Jaxson_Hayes,Jaxson Hayes,TRB,3.5,-138.0,105.0,0.5430984833941255,0.45690151660587436,3.5,3.5,3.5,-138.0,105.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,5690,Jaylin_Williams,Jaylin Williams,AST,1.5,103.0,-136.0,0.46086548976722386,0.5391345102327761,1.5,1.5,1.5,103.0,-136.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,5690,Jaylin_Williams,Jaylin Williams,PTS,3.5,-122.0,-104.0,0.5187593796898449,0.48124062031015497,3.5,3.5,3.5,-122.0,-104.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,5690,Jaylin_Williams,Jaylin Williams,TRB,3.5,-103.0,-125.0,0.4773429454170958,0.5226570545829042,3.5,3.5,3.5,-103.0,-125.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,2344,LeBron_James,LeBron James,AST,7.5,-119.0,-111.0,0.5080942166821806,0.4919057833178194,7.5,7.5,7.5,-119.0,-111.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,2344,LeBron_James,LeBron James,PTS,22.5,-114.0,-112.0,0.5020774472328402,0.4979225527671597,22.5,22.5,22.5,-114.0,-112.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,2344,LeBron_James,LeBron James,TRB,6.5,-106.0,-125.0,0.4808467741935484,0.5191532258064516,6.5,6.5,6.5,-106.0,-125.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,4808,Luguentz_Dort,Luguentz Dort,AST,0.5,-226.0,169.0,0.6509411739512175,0.3490588260487826,0.5,0.5,0.5,-226.0,169.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,4808,Luguentz_Dort,Luguentz Dort,PTS,6.5,-113.0,-113.0,0.5,0.5,6.5,6.5,6.5,-113.0,-113.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,4808,Luguentz_Dort,Luguentz Dort,TRB,2.5,-122.0,-108.0,0.5141838223374939,0.48581617766250607,2.5,2.5,2.5,-122.0,-108.0,provisional_current_snapshot_not_closing,OKC,@LAL,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,BetMGM,mgm,2977862,4123,Luke_Kennard,Luke Kennard,AST,2.5,130.0,-175.0,0.4059040590405904,0.5940959409594095,2.5,2.5,2.5,130.0,-175.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,4123,Luke_Kennard,Luke Kennard,PTS,8.5,-103.0,-123.0,0.4791397221410989,0.520860277858901,8.5,8.5,8.5,-103.0,-123.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,BetMGM,mgm,2977862,4123,Luke_Kennard,Luke Kennard,TRB,2.5,-145.0,105.0,0.5481788842784694,0.45182111572153066,2.5,2.5,2.5,-145.0,105.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,3575,Marcus_Smart,Marcus Smart,AST,3.5,-154.0,117.0,0.5681594069842565,0.43184059301574346,3.5,3.5,3.5,-154.0,117.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,3575,Marcus_Smart,Marcus Smart,PTS,11.5,-116.0,-110.0,0.5062344139650873,0.4937655860349127,11.5,11.5,11.5,-116.0,-110.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
2026-05-09T15:10:32.201011+00:00,2026-05-09,DraftKings,draftkings,2977862,3575,Marcus_Smart,Marcus Smart,TRB,2.5,-176.0,133.0,0.597714552238806,0.40228544776119407,2.5,2.5,2.5,-176.0,133.0,provisional_current_snapshot_not_closing,LAL,OKC,rotowire_current_board,True,True,True,True
